"store_id","store_name","channel","source_url","classification","recovery_status","reason"
"45dc9cf61ba55263","덮덮밥 미평점","mukkebi","https://bit.ly/4mkXIdM","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"45dc9cf61ba55263","덮덮밥 미평점","ddangyo","https://bit.ly/tk-덮덮밥미평점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"45dc9cf61ba55263","덮덮밥 미평점","yogiyo","https://bit.ly/yo-덮덮밥미평점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"8cf43f95e569fe29","도란도란","direct_order","https://bit.ly/4cWQbys","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"8cf43f95e569fe29","도란도란","mukkebi","https://bit.ly/4uBOgFS","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"8cf43f95e569fe29","도란도란","phone_order","https://bit.ly/4eEVwf0","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"8cf43f95e569fe29","도란도란","yogiyo","https://bit.ly/4cDA9bG","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"8cf43f95e569fe29","도란도란","coupang_eats","https://bit.ly/48cFaXa","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"8cf43f95e569fe29","도란도란","baemin","https://bit.ly/4vOEMZd","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"1ecbe36dd1efafed","돈치킨 여수둔덕봉계점","ddangyo","https://bit.ly/tk-돈치킨여수둔덕봉계점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"1ecbe36dd1efafed","돈치킨 여수둔덕봉계점","yogiyo","https://bit.ly/yo-돈치킨여수둔덕봉계점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"9fb6e32d9f70edc1","두찜 여수 봉계점","direct_order","https://bit.ly/3PHkCzQ","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"9fb6e32d9f70edc1","두찜 여수 봉계점","ddangyo","https://bit.ly/4wDyITz","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"9fb6e32d9f70edc1","두찜 여수 봉계점","phone_order","https://bit.ly/49WX8O3","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"9fb6e32d9f70edc1","두찜 여수 봉계점","yogiyo","https://bit.ly/42ODsbu","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"9fb6e32d9f70edc1","두찜 여수 봉계점","coupang_eats","https://bit.ly/4urNcoj","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"9fb6e32d9f70edc1","두찜 여수 봉계점","baemin","https://bit.ly/4a2W3UZ","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"2dda90913b0b1a4c","두찜 여수국동점","ddangyo","https://bit.ly/tk-두찜여수국동점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"2dda90913b0b1a4c","두찜 여수국동점","phone_order","https://bit.ly/tel0616442272","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"2dda90913b0b1a4c","두찜 여수국동점","yogiyo","https://bit.ly/yo-두찜여수국동점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"996f54c7c66ec979","등뼈감자탕 미평점","naver_map","https://bit.ly/3Zr7JLL","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"996f54c7c66ec979","등뼈감자탕 미평점","direct_order","https://bit.ly/4tkj8e5","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"996f54c7c66ec979","등뼈감자탕 미평점","mukkebi","https://bit.ly/4quCWbX","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"996f54c7c66ec979","등뼈감자탕 미평점","ddangyo","https://bit.ly/4ttNpXW","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"996f54c7c66ec979","등뼈감자탕 미평점","phone_order","https://bit.ly/3McFc9M","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"996f54c7c66ec979","등뼈감자탕 미평점","coupang_eats","https://bit.ly/4kl3dYC","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"996f54c7c66ec979","등뼈감자탕 미평점","baemin","https://bit.ly/4aightk","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"d6602c793047b361","뚜레쥬르 여수미평점","ddangyo","https://bit.ly/tk-뚜레쥬르여수미평점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"d6602c793047b361","뚜레쥬르 여수미평점","yogiyo","https://bit.ly/yo-뚜레쥬르여수미평점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"30d2edbcabcca6ec","뚜레쥬르 여수여서점","ddangyo","https://bit.ly/tk-뚜레쥬르여수여서점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"30d2edbcabcca6ec","뚜레쥬르 여수여서점","yogiyo","https://bit.ly/yo-뚜레쥬르여수여서점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"3a6078da746f1953","라홍방마라탕 문수점","direct_order","/2ecda158dd2a8073a560ca78e034cbd4?pvs=25","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"3a6078da746f1953","라홍방마라탕 문수점","ddangyo","https://bit.ly/tk-라홍방마라탕문수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"3a6078da746f1953","라홍방마라탕 문수점","phone_order","https://bit.ly/tel0616548240","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"3a6078da746f1953","라홍방마라탕 문수점","yogiyo","https://bit.ly/yo-라홍방마라탕문수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"cfe1c17e1840e7d3","라홍방마라탕 여수미평점","naver_map","https://bit.ly/3ZK2wi1","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"cfe1c17e1840e7d3","라홍방마라탕 여수미평점","direct_order","https://bit.ly/3NLGZD9","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"cfe1c17e1840e7d3","라홍방마라탕 여수미평점","ddangyo","https://bit.ly/3LDNhUM","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"cfe1c17e1840e7d3","라홍방마라탕 여수미평점","phone_order","https://bit.ly/3Md3ssc","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"cfe1c17e1840e7d3","라홍방마라탕 여수미평점","yogiyo","https://bit.ly/3M8xqO5","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"cfe1c17e1840e7d3","라홍방마라탕 여수미평점","coupang_eats","https://bit.ly/4akZQxx","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"cfe1c17e1840e7d3","라홍방마라탕 여수미평점","baemin","https://bit.ly/4tcawGq","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"f7167d017e7368e7","롤링파스타 여서점","ddangyo","https://bit.ly/tk-롤링파스타여서점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"cabd6b395f6099e2","롯데리아 국동점","ddangyo","https://bit.ly/tk-lotte1","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"cabd6b395f6099e2","롯데리아 국동점","phone_order","https://bit.ly/tel0616411365","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"e0c6949efb48f4b2","롯데리아 이마트점","direct_order","https://bit.ly/lotte-이마트자동주문","wrong-branch","pending","URL에 현재 가게와 다른 상호·지점 흔적"
"e0c6949efb48f4b2","롯데리아 이마트점","phone_order","https://bit.ly/phone-롯데리아이마트점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"e0c6949efb48f4b2","롯데리아 이마트점","yogiyo","https://bit.ly/yo-lotte","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"6092aabddf5f7194","롯데리아 중앙점","ddangyo","https://bit.ly/tk-lotte","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"6092aabddf5f7194","롯데리아 중앙점","phone_order","https://bit.ly/tel0616620974","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"6092aabddf5f7194","롯데리아 중앙점","yogiyo","https://ws.yogiyo.co.kr/y0v93w","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"6092aabddf5f7194","롯데리아 중앙점","coupang_eats","https://bit.ly/cu-lotte","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"6092aabddf5f7194","롯데리아 중앙점","baemin","https://bit.ly/bm-lotte","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"2bd8ea8779f87995","리얼펍살얼음맥주 여수문수점","ddangyo","https://bit.ly/tk-리얼펍살얼음맥주여수문수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"2bd8ea8779f87995","리얼펍살얼음맥주 여수문수점","yogiyo","https://bit.ly/yo-리얼펍살얼음맥주여수문수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"27ea3ca86eab89ec","린차이나(먹깨비,땡겨요로 주문시 만두 서비스!!!)","ddangyo","https://bit.ly/tk-린차이나","wrong-branch","pending","URL에 현재 가게와 다른 상호·지점 흔적"
"27ea3ca86eab89ec","린차이나(먹깨비,땡겨요로 주문시 만두 서비스!!!)","yogiyo","https://ws.yogiyo.co.kr/zuhcyn","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"27ea3ca86eab89ec","린차이나(먹깨비,땡겨요로 주문시 만두 서비스!!!)","coupang_eats","https://bit.ly/cu-린차이나","wrong-branch","pending","URL에 현재 가게와 다른 상호·지점 흔적"
"27ea3ca86eab89ec","린차이나(먹깨비,땡겨요로 주문시 만두 서비스!!!)","baemin","https://bit.ly/bm-린차이나","wrong-branch","pending","URL에 현재 가게와 다른 상호·지점 흔적"
"ce5dccb3d6031316","마선생 얼큰국밥","ddangyo","https://bit.ly/tk-masun","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"ce5dccb3d6031316","마선생 얼큰국밥","phone_order","https://bit.ly/tel0616533260","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"ce5dccb3d6031316","마선생 얼큰국밥","yogiyo","https://ws.yogiyo.co.kr/huo2ysn","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"ce5dccb3d6031316","마선생 얼큰국밥","coupang_eats","https://bit.ly/cu-masun","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"ce5dccb3d6031316","마선생 얼큰국밥","baemin","https://bit.ly/bm-masun","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"10db3b0db6ebf8c5","맘스터치 문수점","ddangyo","https://bit.ly/tk-맘스터치문수점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"10db3b0db6ebf8c5","맘스터치 문수점","phone_order","https://bit.ly/465Zo3W","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"10db3b0db6ebf8c5","맘스터치 문수점","yogiyo","https://bit.ly/yo-맘스터치문수점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"10db3b0db6ebf8c5","맘스터치 문수점","coupang_eats","https://bit.ly/cu-맘스터치문수점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"10db3b0db6ebf8c5","맘스터치 문수점","baemin","https://bit.ly/bm-맘스터치문수점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"1d729c41283c6026","맘스터치 여수미평점","naver_map","https://bit.ly/49SHQuo","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"1d729c41283c6026","맘스터치 여수미평점","direct_order","https://bit.ly/4rhnBwe","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"1d729c41283c6026","맘스터치 여수미평점","mukkebi","https://bit.ly/4ttkwKp","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"1d729c41283c6026","맘스터치 여수미평점","ddangyo","https://bit.ly/3MdWvam","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"1d729c41283c6026","맘스터치 여수미평점","phone_order","https://bit.ly/4qer3H9","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"1d729c41283c6026","맘스터치 여수미평점","yogiyo","https://bit.ly/4k8hEiF","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"1d729c41283c6026","맘스터치 여수미평점","coupang_eats","https://bit.ly/49UpLfy","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"1d729c41283c6026","맘스터치 여수미평점","baemin","https://bit.ly/4burnha","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"039652f6eff5f6d7","맛집남도밀면","ddangyo","https://bit.ly/tk-맛집남도밀면","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"92c0c6cc2688ef0d","미미꼬마김밥 여서점","ddangyo","https://bit.ly/tk-미미꼬마김밥여서점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"92c0c6cc2688ef0d","미미꼬마김밥 여서점","yogiyo","https://bit.ly/yo-미미꼬마김밥여서점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"7a151d290e01dc51","미치게 본점","ddangyo","https://bit.ly/tk-미치게본점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"7a151d290e01dc51","미치게 본점","coupang_eats","https://bit.ly/cu-미치게본점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"7a151d290e01dc51","미치게 본점","baemin","https://bit.ly/bm-미치게본점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"00720e7025646b7f","미평햄버거 본점","naver_map","https://bit.ly/3PEKMmI","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"00720e7025646b7f","미평햄버거 본점","direct_order","https://bit.ly/4bWrcJZ","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"00720e7025646b7f","미평햄버거 본점","ddangyo","https://bit.ly/4168oDa","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"00720e7025646b7f","미평햄버거 본점","phone_order","https://bit.ly/4bKS7K7","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"00720e7025646b7f","미평햄버거 본점","yogiyo","https://bit.ly/3NWrGaY","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"00720e7025646b7f","미평햄버거 본점","baemin","https://bit.ly/4v8zLdG","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"720bbd7fb87816a7","반올림피자 여수미평점","ddangyo","https://bit.ly/tk-반올림피자여수미평점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"720bbd7fb87816a7","반올림피자 여수미평점","phone_order","https://bit.ly/tel0616527979","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"720bbd7fb87816a7","반올림피자 여수미평점","yogiyo","https://bit.ly/yo-반올림피자여수미평점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"c938cc2ee278ce23","배떡 여수점","ddangyo","https://bit.ly/tk-배떡여수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"c938cc2ee278ce23","배떡 여수점","phone_order","https://bit.ly/tel0616548288","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"c938cc2ee278ce23","배떡 여수점","yogiyo","https://bit.ly/yo-배떡여수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"6286966a0169a76b","배스킨라빈스 여수미평점","naver_map","https://bit.ly/4cieSE0","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"6286966a0169a76b","배스킨라빈스 여수미평점","direct_order","https://bit.ly/4dERfrD","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"6286966a0169a76b","배스킨라빈스 여수미평점","ddangyo","https://bit.ly/3Qg2z3L","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"6286966a0169a76b","배스킨라빈스 여수미평점","phone_order","https://bit.ly/4c1UXKH","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"6286966a0169a76b","배스킨라빈스 여수미평점","yogiyo","https://bit.ly/41Y0yMc","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"6286966a0169a76b","배스킨라빈스 여수미평점","coupang_eats","https://bit.ly/4tFpwff","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"6286966a0169a76b","배스킨라빈스 여수미평점","baemin","https://bit.ly/41klOeZ","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"0619092f600c5be4","배스킨라빈스 여수여서점","ddangyo","https://bit.ly/tk-배스킨라빈스여수여서점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"0619092f600c5be4","배스킨라빈스 여수여서점","yogiyo","https://bit.ly/yo-배스킨라빈스여수여서점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"0987413e7ca12e2a","백년족발","coupang_eats","https://bit.ly/cu-백년족발","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"0987413e7ca12e2a","백년족발","baemin","https://bit.ly/bm-백년족발","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"6c3386fc9f4a5b5b","백수초밥","ddangyo","https://bit.ly/tk-백수초밥","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"40c638502decc604","백억 흑미 꼬마김밥","ddangyo","https://bit.ly/tk-백억흑미꼬마김밥","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"40c638502decc604","백억 흑미 꼬마김밥","yogiyo","https://bit.ly/yo-백억흑미꼬마김밥","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"57ae8848b4ccc2a1","본스치킨 미평점","ddangyo","https://bit.ly/tk-본스치킨미평점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"57ae8848b4ccc2a1","본스치킨 미평점","yogiyo","https://bit.ly/yo-본스치킨미평점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"57ae8848b4ccc2a1","본스치킨 미평점","coupang_eats","https://bit.ly/cu-본스치킨미평점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"57ae8848b4ccc2a1","본스치킨 미평점","baemin","https://bit.ly/bm-본스치킨미평점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"7c03a236a9c011b4","봉구스밥버거 문수점","ddangyo","https://bit.ly/tk-봉구스밥버거문수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"7c03a236a9c011b4","봉구스밥버거 문수점","yogiyo","https://bit.ly/yo-봉구스밥버거문수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"8d36892e33e3536b","봉명동내커피 여수문수점","ddangyo","https://bit.ly/tk-봉명동내커피여수문수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"8d36892e33e3536b","봉명동내커피 여수문수점","phone_order","https://bit.ly/tel050720934075","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"8d36892e33e3536b","봉명동내커피 여수문수점","yogiyo","https://bit.ly/yo-봉명동내커피여수문수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"ba73ff085a9fe8a1","부대찌개 전쟁터","ddangyo","https://bit.ly/tk-부대찌개전쟁터","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"ba73ff085a9fe8a1","부대찌개 전쟁터","phone_order","https://bit.ly/tel0616657892","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"ba73ff085a9fe8a1","부대찌개 전쟁터","yogiyo","https://bit.ly/yo-부대찌개전쟁터","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"c1a35b0c8903cd57","북촌손만두&피냉면 여수문수점","ddangyo","https://bit.ly/tk-북촌손만두피냉면여수문수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"c1a35b0c8903cd57","북촌손만두&피냉면 여수문수점","yogiyo","https://bit.ly/yo-북촌손만두피냉면여수문수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"372fc26c2137b79f","불로만치킨바베큐 여서점","naver_map","https://bit.ly/4qKh9hv","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"372fc26c2137b79f","불로만치킨바베큐 여서점","direct_order","https://bit.ly/3NUeN0N","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"372fc26c2137b79f","불로만치킨바베큐 여서점","mukkebi","https://bit.ly/4rj7Dlf","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"372fc26c2137b79f","불로만치킨바베큐 여서점","phone_order","https://bit.ly/462l4ha","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"372fc26c2137b79f","불로만치킨바베큐 여서점","yogiyo","https://bit.ly/4t4L5Gr","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"372fc26c2137b79f","불로만치킨바베큐 여서점","coupang_eats","https://bit.ly/4t4BejQ","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"372fc26c2137b79f","불로만치킨바베큐 여서점","baemin","https://bit.ly/49KOOSa","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"450856a6b5fd4846","비비큐 여수여서점","naver_map","https://bit.ly/4mH3Eh2","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"450856a6b5fd4846","비비큐 여수여서점","direct_order","https://bit.ly/3QnYXgf","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"450856a6b5fd4846","비비큐 여수여서점","mukkebi","https://bit.ly/4cD8cAD","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"450856a6b5fd4846","비비큐 여수여서점","ddangyo","https://bit.ly/4sMp9yu","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"450856a6b5fd4846","비비큐 여수여서점","phone_order","https://bit.ly/42jpi1w","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"450856a6b5fd4846","비비큐 여수여서점","yogiyo","https://bit.ly/3QdjsfH","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"450856a6b5fd4846","비비큐 여수여서점","coupang_eats","https://bit.ly/4tv9NQm","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"450856a6b5fd4846","비비큐 여수여서점","baemin","https://bit.ly/42oBTk0","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"29413e4ca86793cf","빙동댕 여수문수점","naver_map","https://bit.ly/3Z3oc8Q","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"29413e4ca86793cf","빙동댕 여수문수점","direct_order","https://bit.ly/3NFbP0d","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"29413e4ca86793cf","빙동댕 여수문수점","mukkebi","https://bit.ly/46fTZqM","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"29413e4ca86793cf","빙동댕 여수문수점","ddangyo","https://bit.ly/4kcX9la","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"29413e4ca86793cf","빙동댕 여수문수점","phone_order","https://bit.ly/3NHDYnk","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"29413e4ca86793cf","빙동댕 여수문수점","yogiyo","https://bit.ly/3NHDZHU","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"29413e4ca86793cf","빙동댕 여수문수점","coupang_eats","https://bit.ly/3NT4OJ3","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"29413e4ca86793cf","빙동댕 여수문수점","baemin","https://bit.ly/3LOI4tf","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"f14bc5ec109f3af0","빵빵김밥 여서점","ddangyo","https://bit.ly/tk-빵빵김밥여서점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"f14bc5ec109f3af0","빵빵김밥 여서점","yogiyo","https://bit.ly/yo-빵빵김밥여서점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"f14bc5ec109f3af0","빵빵김밥 여서점","coupang_eats","https://bit.ly/cu-빵빵김밥여서점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"f14bc5ec109f3af0","빵빵김밥 여서점","baemin","https://bit.ly/bm-빵빵김밥여서점","exact-safe","batch-01-restored","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"8d21bc80dd49679e","빵위에치즈 여수점","ddangyo","https://bit.ly/tk-빵위에치즈여수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"8d21bc80dd49679e","빵위에치즈 여수점","phone_order","https://bit.ly/tel0616540172","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"8d21bc80dd49679e","빵위에치즈 여수점","yogiyo","https://bit.ly/yo-빵위에치즈여수점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"8d21bc80dd49679e","빵위에치즈 여수점","coupang_eats","https://bit.ly/cu-빵위에치즈1인피자","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"8d21bc80dd49679e","빵위에치즈 여수점","baemin","https://bit.ly/bm-빵위에치즈1인피자","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"aa0a00258c22f377","뽕뜨락피자 여수여서점","direct_order","https://bit.ly/4dN1g4l","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"aa0a00258c22f377","뽕뜨락피자 여수여서점","mukkebi","https://bit.ly/4v7f8gW","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"aa0a00258c22f377","뽕뜨락피자 여수여서점","ddangyo","https://bit.ly/4nVqW3y","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"aa0a00258c22f377","뽕뜨락피자 여수여서점","phone_order","https://bit.ly/4uaVXlK","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"aa0a00258c22f377","뽕뜨락피자 여수여서점","yogiyo","https://bit.ly/4nUIQn8","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"aa0a00258c22f377","뽕뜨락피자 여수여서점","coupang_eats","https://bit.ly/4vhmpLp","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"aa0a00258c22f377","뽕뜨락피자 여수여서점","baemin","https://bit.ly/4dJaY9r","needs-review","pending","링크 목적지와 지점명 추가 확인 필요"
"9509311543276bbf","삼첩분식 미평점","ddangyo","https://bit.ly/tk-삼첩분식미평점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
"9509311543276bbf","삼첩분식 미평점","yogiyo","https://bit.ly/yo-삼첩분식미평점","exact-safe","pending","고유 Notion 페이지와 링크 상호·지점 또는 공식 목적지 일치"
